GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200363408,4200363408,Allegheny County - PLACE - Rankin borough,Rankin borough,2122,1046,0.50,0.07,0.44,4855.8,2393.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200364184,4200364184,Allegheny County - PLACE - Rennerdale CDP,Rennerdale CDP,1150,470,0.79,0.00,0.79,1453.2,593.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200366320,4200366320,Allegheny County - PLACE - Rosslyn Farms borough,Rosslyn Farms borough,427,179,0.56,0.00,0.56,761.4,319.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200366832,4200366832,Allegheny County - PLACE - Russellton CDP,Russellton CDP,1440,647,1.43,0.00,1.43,1007.7,452.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369376,4200369376,Allegheny County - PLACE - Sewickley borough,Sewickley borough,3827,1965,1.14,0.14,1.00,3829.4,1966.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369400,4200369400,Allegheny County - PLACE - Sewickley Heights borough,Sewickley Heights borough,810,365,7.26,0.00,7.26,111.5,50.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369416,4200369416,Allegheny County - PLACE - Sewickley Hills borough,Sewickley Hills borough,639,255,2.53,0.00,2.53,252.7,100.9
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200369776,4200369776,Allegheny County - PLACE - Sharpsburg borough,Sharpsburg borough,3446,1869,0.64,0.15,0.49,7078.3,3839.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200372403,4200372403,Allegheny County - PLACE - South Park Township CDP,South Park Township CDP,13416,5669,9.27,0.00,9.27,1447.2,611.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200372960,4200372960,Allegheny County - PLACE - Springdale borough,Springdale borough,3405,1741,1.09,0.16,0.93,3647.1,1864.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200374944,4200374944,Allegheny County - PLACE - Sturgeon CDP,Sturgeon CDP,1710,684,1.12,0.00,1.12,1526.6,610.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200375816,4200375816,Allegheny County - PLACE - Swissvale borough,Swissvale borough,8983,5072,1.24,0.04,1.20,7480.2,4223.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200376104,4200376104,Allegheny County - PLACE - Tarentum borough,Tarentum borough,4530,2417,1.39,0.17,1.22,3698.3,1973.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200376560,4200376560,Allegheny County - PLACE - Thornburg borough,Thornburg borough,455,193,0.43,0.00,0.43,1048.6,444.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200377272,4200377272,Allegheny County - PLACE - Trafford borough (part),Trafford borough (part),61,31,0.22,0.00,0.22,271.2,137.8
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200377912,4200377912,Allegheny County - PLACE - Turtle Creek borough,Turtle Creek borough,5349,2851,0.97,0.00,0.97,5516.8,2940.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200379277,4200379277,Allegheny County - PLACE - Upper St. Clair CDP,Upper St. Clair CDP,19229,7287,9.83,0.01,9.82,1958.5,742.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380032,4200380032,Allegheny County - PLACE - Verona borough,Verona borough,2474,1254,0.60,0.09,0.51,4899.0,2483.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380040,4200380040,Allegheny County - PLACE - Versailles borough,Versailles borough,1515,866,0.54,0.05,0.49,3118.4,1782.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200380600,4200380600,Allegheny County - PLACE - Wall borough,Wall borough,580,334,0.44,0.00,0.44,1325.3,763.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200382848,4200382848,Allegheny County - PLACE - West Elizabeth borough,West Elizabeth borough,518,250,0.25,0.06,0.18,2853.2,1377.0
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200383200,4200383200,Allegheny County - PLACE - West Homestead borough,West Homestead borough,1929,995,1.01,0.09,0.92,2092.4,1079.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200383512,4200383512,Allegheny County - PLACE - West Mifflin borough,West Mifflin borough,20313,9462,14.51,0.29,14.21,1429.1,665.7
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384144,4200384144,Allegheny County - PLACE - West View borough,West View borough,6771,3173,1.01,0.00,1.01,6705.9,3142.5
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384440,4200384440,Allegheny County - PLACE - Whitaker borough,Whitaker borough,1271,606,0.33,0.03,0.30,4298.7,2049.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384512,4200384512,Allegheny County - PLACE - Whitehall borough,Whitehall borough,13944,6642,3.33,0.00,3.33,4193.1,1997.3
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200384704,4200384704,Allegheny County - PLACE - White Oak borough,White Oak borough,7862,3888,6.67,0.05,6.62,1187.4,587.2
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200385188,4200385188,Allegheny County - PLACE - Wilkinsburg borough,Wilkinsburg borough,15930,10046,2.25,0.00,2.25,7076.4,4462.6
0500000US42003,42003,"Allegheny County, Pennsylvania",1590000US4200385496,4200385496,Allegheny County - PLACE - Wilmerding borough,Wilmerding borough,2190,1189,0.43,0.00,0.43,5116.7,2778.0
